Writer,Content,Date,Like,Tag,Comments,Url
hoho_ajm_,누나가 일하는 카페에 남동생이 왔는데ㅋㅋㅋㅋ 아 아메리카노가 들어가냐고 저 커뮤니티 진짜 눈물나네 꼭 연애를 하시길 바랍니다 여러분,21시간 전,1144,[],19,https://www.tiktok.com/@hoho_ajm_/video/7308305986773650689?q=%EC%A7%80%EC%97%AD
ide_a46,앞으로 생길 신규지역들 현재 월드에서 탐방해보기!,2-3,1339,"['#genshinimpact', '#폰타인', '#fontaine', '#셀레스티아']",65,https://www.tiktok.com/@ide_a46/video/7195935834158288129?q=%EC%A7%80%EC%97%AD
lulu.tving,,7-3,242,"['#인싸', '#셀럽', '#유머', '#유머영상', '#유머레전드', '#웃긴영상모음', '#도도티비', '#도도유머', '#유머짤']",40,https://www.tiktok.com/@lulu.tving/video/7251578099417058578?q=%EC%A7%80%EC%97%AD
michtravel,Fell inlove with Busan . Beautiful BUSAN 🇰🇷 📍Hwangnyeongsan Observatory,6-28,100.8K,['#visitbusan'],924,https://www.tiktok.com/@michtravel/video/7249685532022770945?q=%EC%A7%80%EC%97%AD
duhun1202,아날로그 호러 시리즈-일본 침공🇯🇵,9-6,2154,[],130,https://www.tiktok.com/@duhun1202/video/7275723459819359490?q=%EC%A7%80%EC%97%AD
beauty.fo_ol,에,1-4,136.6K,"['#학교', '#수저통', '#부산']",268,https://www.tiktok.com/@beauty.fo_ol/video/7184703874240924929?q=%EC%A7%80%EC%97%AD
user3965482929520,님에게 회신 경기도는 항상 위험합니다 지방으로 최대한 내려가셔야해요,3-1,183,[],337,https://www.tiktok.com/@user3965482929520/video/7205382797408619777?q=%EC%A7%80%EC%97%AD
user3618724181853,님에게 회신,2-27,12.5K,"['#백두산', '#추천추천추천추천추천추천추천추천추천추천']",5296,https://www.tiktok.com/@user3618724181853/video/7204613943883549953?q=%EC%A7%80%EC%97%AD
ra_yuni__,찜방에서 속옷입기 vs 안입기👙,9-26,9398,[],424,https://www.tiktok.com/@ra_yuni__/video/7282977722605767943?q=%EC%A7%80%EC%97%AD
user7623493247879,남을 무시하지 말자…!,2022-9-26,30.6K,['#서울대'],239,https://www.tiktok.com/@user7623493247879/video/7147629934729547009?q=%EC%A7%80%EC%97%AD
jiba_go,올 가을 해외말고 이국적인 국내여행지에 다녀오세요. 1.제천,10-18,765,"['#배론성지', '#청남대', '#장태산휴양림']",8,https://www.tiktok.com/@jiba_go/video/7290957329502129409?q=%EC%A7%80%EC%97%AD
insight_idea,지방에 사는 사람들이 버스 탈 때마다 자동으로 나온다는 '특이 행동'🚌,10-13,412,"['#버스', '#타지역', '#지방', '#공통점', '#대중교통']",79,https://www.tiktok.com/@insight_idea/video/7289353439794990343?q=%EC%A7%80%EC%97%AD
duhun1202,아날로그 호러 괴담-3,9-5,3099,['#추천추천추천추천추천추천추천추천추천추천'],121,https://www.tiktok.com/@duhun1202/video/7275328180091620609?q=%EC%A7%80%EC%97%AD
seoulhotple,[투어하고픈 수도권 으리으리 대형카페 36곳 총정리❤] 전부 다 가보고 싶어지게 만드는 웅장한 규모🥰 @@여기 다 가볼테야 -,7-17,1072,[],1,https://www.tiktok.com/@seoulhotple/video/7256735176980581650?q=%EC%A7%80%EC%97%AD
bamsu0816,이게 무슨 말이야?? 지역별 사투리 5가지?!,2021-5-4,9235,"['#제주도', '#강원도', '#충청도']",309,https://www.tiktok.com/@bamsu0816/video/6958352104515702017?q=%EC%A7%80%EC%97%AD
yamukja,전국에서 가장 비싼 국수집,2022-7-18,269,"['#틱톡푸드', '#국수', '#최고가']",23,https://www.tiktok.com/@yamukja/video/7121590038982298882?q=%EC%A7%80%EC%97%AD
ssimowith,지역별 데덴찌 다 다른데 다들 뭐야,2021-10-22,65.8K,['#ㅊㅊ'],9349,https://www.tiktok.com/@ssimowith/video/7021721224145423617?q=%EC%A7%80%EC%97%AD
cherry_pick_bee,아니 이런 것도 생긴다고? @ 나랑 같이 오픈런 할 사람!🙌🏻,10-26,4878,"['#대한민국', '#부산', '#부산여행', '#랜드마크', '#여행']",183,https://www.tiktok.com/@cherry_pick_bee/video/7294092994209238280?q=%EC%A7%80%EC%97%AD
taekwonhero,[],2022-12-12,41.5K,[],890,https://www.tiktok.com/@taekwonhero/video/7176185790802791681?q=%EC%A7%80%EC%97%AD
sionsionsion7211,'GTA 6' 유출된 정보 총정리,2022-9-22,4045,"['#시온', '#게임꿀잼', '#LOLQ', '#GTA', '#락스타게임즈', '#롤큐']",84,https://www.tiktok.com/@sionsionsion7211/video/7146120121327602945?q=%EC%A7%80%EC%97%AD
landtong,"무인도 섬~또 통째로 나왔습니다. 약2,408평[땅지통]",8-11,493,[],79,https://www.tiktok.com/@landtong/video/7266076157693480194?q=%EC%A7%80%EC%97%AD
otr_types,지역별 소울 푸드,9-20,1189,"['#지역별', '#지역별특징', '#대표음식', '#추천', '#fyp']",64,https://www.tiktok.com/@otr_types/video/7280146129935781122?q=%EC%A7%80%EC%97%AD
intro_tip,서울중심에 위치한 워터파크 추천 🏖️🏖️,8-6,3737,"['#파크하비오워터킹덤', '#워터파크', '#오션월드', '#캐리비안베이']",50,https://www.tiktok.com/@intro_tip/video/7264157828611378439?q=%EC%A7%80%EC%97%AD
amanda.riverav,,4시간 전,34,"['#fyp', '#foryou']",2,https://www.tiktok.com/@amanda.riverav/video/7308563263741005057?q=%EC%A7%80%EC%97%AD
1minsangsic,해외같은 우리나라 여행지 top4,2022-7-6,43.1K,"['#휴가꿀팁', '#틱톡쌤', '#지식', '#상식']",931,https://www.tiktok.com/@1minsangsic/video/7117171560917601538?q=%EC%A7%80%EC%97%AD
jiba_go,여수! 여수! 여수! 필수여행지 베스트12 여수 처음인 사람 무조건 저장해요! 더 있는데 다 못 넣었어요! 자세한 영상은 유튜브 일상이여행에서 확인하세요.,7-15,11.2K,[],337,https://www.tiktok.com/@jiba_go/video/7255729132405804295?q=%EC%A7%80%EC%97%AD
kstar_tv,"열심히 사는 것도 좋지만 몸도 생각해줘... ㅜ 📺본방사수!📺 🧡 SK B tv 96번 🧡 KT 지니 TV 87번 🧡 LG U+TV 79번 🧡 KT 스카이라이프 509번 🧡 웨이브(wavve) 실시간 & VOD 다시보기 🧡 지역별 케이블 채널 번호는 K-STAR 공식 홈페이지(http://kstar-tv.com/pages/channel.php) 에서 확인! 새로운 MC와 함께 돌아온 어른들은 모르는 고딩엄빠 시즌4 👉수요일 밤 10시 20분 , K STAR 많은 시청 바랍니다😄 #고딩엄빠4 #10대 #임신 #출산 #육아 #성교육 #박미선 #서장훈 #인교진 #KSTAR #초록뱀",9-26,6208,"['#고딩엄빠4', '#10대', '#임신', '#출산', '#육아', '#성교육', '#박미선', '#서장훈', '#인교진', '#KSTAR', '#초록뱀']",37,https://www.tiktok.com/@kstar_tv/video/7282876621575507201?q=%EC%A7%80%EC%97%AD
nasu_up,"다음주, 이번주,",7-31,4384,"['#전주', '#전주한옥마을', '#국내여행']",256,https://www.tiktok.com/@nasu_up/video/7261971731479268610?q=%EC%A7%80%EC%97%AD
user85293498778457,여기 한곳이라도 가서 자면 진짜 상남자 상여자고 인증하면 팔로우함,11-3,37.6K,[],2108,https://www.tiktok.com/@user85293498778457/video/7297202982540578066?q=%EC%A7%80%EC%97%AD
vjcuekrigj1947,뭔 심보일까ㅋㅋㅋ,2022-8-17,4088,"['#추천', '#폭주족', '#대구']",184,https://www.tiktok.com/@vjcuekrigj1947/video/7132524538897747201?q=%EC%A7%80%EC%97%AD
sh040223ww,경기도 광주 일찐들,2021-6-15,126.4K,"['#fyp', '#05', '#고1', '#추천']",1975,https://www.tiktok.com/@sh040223ww/video/6973697530139839745?q=%EC%A7%80%EC%97%AD
ggreat_job,대한민국의 북극성 롯데타워가 여기서도 보인다고?,1-12,35.8K,"['#1분지식', '#1분틱톡', '#roblox', '#fyp', '#참잘했어요']",1238,https://www.tiktok.com/@ggreat_job/video/7187572934767168770?q=%EC%A7%80%EC%97%AD
callitube,현재서울빈대출몰지역입니다. 조심하세요계속확산중입니다. .,11-9,69,"['#빈대출몰', '#서울빈대출몰지역']",25,https://www.tiktok.com/@callitube/video/7299350653690711297?q=%EC%A7%80%EC%97%AD
sumin_040424,그래서 일찐들이 많은 최강 동네는 어딘데 ?,2021-6-23,925,"['#04', '#추천', '#본사찾아가서', '#소리지름ᄏ', '#농마고']",62,https://www.tiktok.com/@sumin_040424/video/6976800587878780161?q=%EC%A7%80%EC%97%AD
ildan_see,지역마다 다른 편 나누기 방법,9-12,50,"['#shorts', '#드라마', '#이상한변호사우영우', '#편가르기', '#편가르기구호']",0,https://www.tiktok.com/@ildan_see/video/7277878770701274369?q=%EC%A7%80%EC%97%AD
captainkyu_,외국친구에게 한국자랑하기😎,2021-4-6,13.2K,"['#큐신사', '#틱톡순삭', '#내가사는지역은', '#viral', '#korean', '#fyp', '#추천']",88,https://www.tiktok.com/@captainkyu_/video/6947980585637907713?q=%EC%A7%80%EC%97%AD
user29111171872553,경북 경주시 여러분들 갠차나요?,3일 전,10,"['#4', '#추천좀뜨자추천안띄어주니까그만큼서러운게없다']",8,https://www.tiktok.com/@user29111171872553/video/7307229352507280642?q=%EC%A7%80%EC%97%AD
sssuhe_e,여러분 지역은 얼마예요..😲❓❓,2021-1-30,6116,"['#틱톡수업', '#fyp', '#추천', '#추천떠라']",829,https://www.tiktok.com/@sssuhe_e/video/6923506904685645057?q=%EC%A7%80%EC%97%AD
otr_types,서울 사람 어떻게 생각하세요?,8-28,1755,"['#지역별', '#반응', '#유머', '#fyp']",57,https://www.tiktok.com/@otr_types/video/7272176907108486402?q=%EC%A7%80%EC%97%AD
ma_dduk_,찜질방에서 솎옷 입기 vs 안입기,6-19,28.5K,"['#찜질방', '#더러워']",1324,https://www.tiktok.com/@ma_dduk_/video/7246345971829968129?q=%EC%A7%80%EC%97%AD
dxgtastv1228,수원역에서 싸움남;;;,4-2,488,[],54,https://www.tiktok.com/@dxgtastv1228/video/7217278430960831752?q=%EC%A7%80%EC%97%AD
10.jisik1,국내 가을 인기 여행지 TOP10,10-10,178,[],9,https://www.tiktok.com/@10.jisik1/video/7288196156771912962?q=%EC%A7%80%EC%97%AD
1minsangsic,장애인인척 하던 남자의 최후,1-16,49.5K,"['#틱톡교실', '#파트너크리에이터', '#에듀톡']",358,https://www.tiktok.com/@1minsangsic/video/7189184811611868418?q=%EC%A7%80%EC%97%AD
shawnday7,지하철에는...?? 코로나가??,2021-12-19,507.1K,"['#숀데이', '#테스트']",2733,https://www.tiktok.com/@shawnday7/video/7043340223371119874?q=%EC%A7%80%EC%97%AD
user5300613199232,[],7-25,60,[],10,https://www.tiktok.com/@user5300613199232/video/7259636315870874881?q=%EC%A7%80%EC%97%AD
today_odgz1,한 번은 꼭 가야 할 국내 여행지,7-14,1502,[],28,https://www.tiktok.com/@today_odgz1/video/7254808831677549826?q=%EC%A7%80%EC%97%AD
wae_geulaeng,국민 99%가 모르고 써왔다는 우리말 같은 외국어 TOP3,10-7,1032,[],31,https://www.tiktok.com/@wae_geulaeng/video/7287010776542416130?q=%EC%A7%80%EC%97%AD
futuresurvivor,엥 진짜있네?? 1편,,1091,"['#gta5', '#그타5', '#gta5hiddencar', '#게임추천', '#게임리뷰', '#틱톡게이머']",10,https://www.tiktok.com/@futuresurvivor/video/7297123589596155137?q=%EC%A7%80%EC%97%AD
user3224973539226,,7-17,17.7K,"['#희귀영상', '#힐링영상모음', '#신기한영상모음']",737,https://www.tiktok.com/@user3224973539226/video/7256698242778369282?q=%EC%A7%80%EC%97%AD
papaeocha17,[],2일 전,11,[],0,https://www.tiktok.com/@papaeocha17/video/7307649493531430146?q=%EC%A7%80%EC%97%AD
wanchae1002,새학기 시작 전 재밌는 술게임 지하철게임을 알아보자🚊,8-30,3233,"['#대학생', '#대학교', '#술자리', '#mt', '#술게임추천']",81,https://www.tiktok.com/@wanchae1002/video/7273062818490993921?q=%EC%A7%80%EC%97%AD
jiba_go,"강릉또강릉 자유이용권으로 떠난 강릉 여행 꼭 가야하는 스팟 5곳을 알려드려요! 강릉또강릉 자유이용권으로 포토스팟부터 카페 무료음료, 먹거리할인, 무료 체험 가능 강릉또강릉 자유이용권 하나로 강릉 핫플투어 가능해요! 유명한 관광지 무료입장과 80여곳의 다양한 제휴 혜택 첫 사용 시점으로부터 시간이 카운팅 돼서 개인적으로 24시간권으로도 충분해요 24시간권 17,800원 36시간권 18,800원 48시간원 19,900원 @free_gangneung",8-8,1149,[],15,https://www.tiktok.com/@jiba_go/video/7264816640515214599?q=%EC%A7%80%EC%97%AD
dy0ap83ayggo,저희동네에 눈이 왔는데 어떡하죠,8-15,4579,"['#눈', '#겨울', '#제발', '#겨울', '#여름', '#추천', '#추천떠라', '#추천간판']",168,https://www.tiktok.com/@dy0ap83ayggo/video/7267398378286271746?q=%EC%A7%80%EC%97%AD
mi3nu_tiktok,이것도 못하면 그냥 사탐을 하세요,20시간 전,193,['#미미미누'],2,https://www.tiktok.com/@mi3nu_tiktok/video/7308222304947948802?q=%EC%A7%80%EC%97%AD
all.about.20s,제발 여러분 이건 꼭 알고 계세요,8-7,11.6K,[],299,https://www.tiktok.com/@all.about.20s/video/7264520355996323079?q=%EC%A7%80%EC%97%AD
thanhneokorea,Mẫu giới thiệu quê hương hàn quốc,4일 전,5,"['#고향소개', '#xuhuongtiktok', '#유행', '#새로운감정이나타났다']",0,https://www.tiktok.com/@thanhneokorea/video/7307097249933249793?q=%EC%A7%80%EC%97%AD
seoulhotple,[지갑없어도 가능한 서울 무료데이트 27곳 총정리😍] 맨손으로 출발해도 꿀잼데이트 즐길 수 있다구😆 텅장? 걱정 노놉! 일단 나와봐@@ -,6-30,1625,[],3,https://www.tiktok.com/@seoulhotple/video/7250419910558469394?q=%EC%A7%80%EC%97%AD
dybr2qx561qsgloria,[],8시간 전,99,[],1,https://www.tiktok.com/@dybr2qx561qsgloria/video/7308502958189169925?q=%EC%A7%80%EC%97%AD
jiba_go,요즘 많이 가는 강원도 삼척의 필수여행지! 삼척의 푸른 바다는 최고의 선물이죠! ✅️ 새천년해안도로 ✅️ 삼척쏠비치 ✅️ 미인폭포 ✅️ 동해바다열차 ✅️ 초곡용굴촛대바위길 ✅️ 장호항 ✅️ 대진항 광고 아님! @samcheokcityhall 자세한 영상은 유튜브 일상이여행에서 확인하세요.,7-11,2159,[],43,https://www.tiktok.com/@jiba_go/video/7254439754454895880?q=%EC%A7%80%EC%97%AD
isongyun._.09,헐 얘들아 우리동네 눈와,2021-10-17,140.9K,"['#추천', '#fyp']",8049,https://www.tiktok.com/@isongyun._.09/video/7019969829822156033?q=%EC%A7%80%EC%97%AD
gyul_sg,직딩의 빡세지만 알찬 대만여행기 시이작🇹🇼 안녕하세요 🍊귤성경입니다:) 하고싶은거 공유하고 싶은게 너무 많아서 새롭게 틱톡에서 시작하렵니다😘 . . . .,7-12,7876,[],42,https://www.tiktok.com/@gyul_sg/video/7254804922401623297?q=%EC%A7%80%EC%97%AD
k.nam.e,우리나라 신안의 작은섬 모양이?,2022-5-19,20.5K,"['#신안', '#대한민국']",934,https://www.tiktok.com/@k.nam.e/video/7099124050269687041?q=%EC%A7%80%EC%97%AD
seoulhotple,[우리가 부산에 가야하는 이유💙]데이트하기 좋은 부산여행33곳 총정리 대공개🙌힐링스팟부터 꿀잼핫플까지 모아봤어!! @@이번 주말은 부산으로?-#부산여행 #,2022-9-20,3065,['#'],44,https://www.tiktok.com/@seoulhotple/video/7145412826989858050?q=%EC%A7%80%EC%97%AD
shortjisik,점점 커지고 있는 서울 한강의 무인도 (진짜임),7-11,29.1K,"['#틱톡교실', '#틱톡꿀팁', '#에듀톡', '#지식', '#상식']",474,https://www.tiktok.com/@shortjisik/video/7254514671661665537?q=%EC%A7%80%EC%97%AD
total_sense_,2023년 한국에서 가장 살기 좋은 동네 순위에는 어디가 있을까?,8-9,21K,"['#한국', '#도시', '#순위', '#shorts', '#동네', '#틱톡']",1427,https://www.tiktok.com/@total_sense_/video/7265203356627471618?q=%EC%A7%80%EC%97%AD
scarytikclips,무서운 영상 PART 2 💀😱 (Credit to 유투브에 심야토끼 영상입니다),8-21,7640,[],969,https://www.tiktok.com/@scarytikclips/video/7269649512711441671?q=%EC%A7%80%EC%97%AD
beauty.fo_ol,로,2021-11-8,141.3K,"['#경상도', '#전학', '#경상도사투리']",750,https://www.tiktok.com/@beauty.fo_ol/video/7028116932964420866?q=%EC%A7%80%EC%97%AD
jiba_go,해외 감성 가득한 국내여행지 3탄! 다시 돌아온 이국적인 여행지 시리즈 저장하시고 꼭 다녀오세요! 자세한 영상은 유튜브 일상이여행에서 확인하세요.,7-22,2626,[],17,https://www.tiktok.com/@jiba_go/video/7258595575917055239?q=%EC%A7%80%EC%97%AD
001166.son,많은 분들이 해달라셨던 광주광역시입니다👏🏻👏🏻,2020-12-4,480,"['#추천', '#추천', '#추천', '#추천', '#광주광역시']",69,https://www.tiktok.com/@001166.son/video/6902351933013609730?q=%EC%A7%80%EC%97%AD
jiba_go,장마가 끝나면 가야하는 여름 핫플 양양 필수여행지 8곳 이제 비 그만 오고 여름을 돌려줘! 자세한 영상은 유튜브 일상이여행에서 확인하세요.,7-17,3805,[],41,https://www.tiktok.com/@jiba_go/video/7256796707315305746?q=%EC%A7%80%EC%97%AD
chinguru_com,Address📍 강원특별자치도 춘천시 남산면 남이섬길 1,7-17,9216,"['#гидпокорее', '#южнаякорея🇰🇷', '#снамилегче']",44,https://www.tiktok.com/@chinguru_com/video/7256727866895912194?q=%EC%A7%80%EC%97%AD
user1773179684847,내일 이ටㅓ찍기 해야지~ 발자국 남기고 가세요🐾 추천 떠라!!🪽크리스마스🎄 요번주 금요일 첫눈☁️☃️,11-16,112,[],31,https://www.tiktok.com/@user1773179684847/video/7301969603754986753?q=%EC%A7%80%EC%97%AD
userlw1ingfamw,,2022-3-26,36.2K,"['#원룸', '#서울', '#월세', '#방구하기', '#틱톡', '#tiktok', '#follow', '#thank', '#follow', '#팔로우']",514,https://www.tiktok.com/@userlw1ingfamw/video/7079073994288286978?q=%EC%A7%80%EC%97%AD
user24042754670994,전라남도 가장 비싼 아파트 TOP5,10-5,99,"['#아파트', '#여수', '#순천']",19,https://www.tiktok.com/@user24042754670994/video/7286458948234841362?q=%EC%A7%80%EC%97%AD
jiba_go,이국적인 여행지 3탄! 저장하고 다녀오세요. ❤️ 👏 👏 👏 자세한 영상은 유튜브 일상이여행에서 확인하세요.,2-5,7282,[],105,https://www.tiktok.com/@jiba_go/video/7196638033649650946?q=%EC%A7%80%EC%97%AD
joongangilbo_official,"오세훈, 경북·충북 등 폭우 피해지역 신속지원 지시",7-17,21,"['#폭우', '#피해']",18,https://www.tiktok.com/@joongangilbo_official/video/7256688820240813319?q=%EC%A7%80%EC%97%AD
minmarket,동네주민들 마저 위험하다돌아가라고 하는 에콰도르 마을의 정체,11-1,41.9K,[],530,https://www.tiktok.com/@minmarket/video/7296141544875183367?q=%EC%A7%80%EC%97%AD
seoulhotple,[데이트하기 좋은 서울 실내데이트 36곳 총정리💕]요즘같이 추운 날 가기좋은 로맨틱한 곳들이야🥰@@저장하고 달달꿀데이트 고고-#서울데이트,1-18,2078,[],3,https://www.tiktok.com/@seoulhotple/video/7189921194483748097?q=%EC%A7%80%EC%97%AD
joongangilbo_official,"김건희 여사, 순천 전통시장 방문 ""많이 파시게 서울서 홍보하겠다""",11-7,15.5K,"['#김건희', '#순천', '#서대']",2458,https://www.tiktok.com/@joongangilbo_official/video/7298642972235664641?q=%EC%A7%80%EC%97%AD
sherry.lim,좀 그나마? 덜 알려진? 브랜드 한번 소개해볼게요❤️ 근데 이 브랜드들은 일단 미국 동부 지역에서 인기많아요!,2021-1-6,38.4K,[],406,https://www.tiktok.com/@sherry.lim/video/6914586405553589506?q=%EC%A7%80%EC%97%AD
hsudal,“서울 지하철에서 생긴 일” (여러분의 서울 이야기로 서울영상공모전에 참여해 보세요!),2022-9-13,76.7K,['#서울영상공모전'],227,https://www.tiktok.com/@hsudal/video/7142770523641056514?q=%EC%A7%80%EC%97%AD
megawatii1233,mega,21시간 전,191,[],28,https://www.tiktok.com/@megawatii1233/video/7308301361278373125?q=%EC%A7%80%EC%97%AD
joeseph0102,서울대 의대는 예비가 얼마나 돌았을까요?,2022-8-16,1587,"['#틱톡쌤', '##틱톡교실', '#방학꿀팁', '#추석꿀팁']",47,https://www.tiktok.com/@joeseph0102/video/7132367109878729985?q=%EC%A7%80%EC%97%AD
1minsangsic,제주도 학교에만 존재하는 방학??,2022-9-6,15.7K,"['#틱톡쌤', '#파트너크리에이터']",214,https://www.tiktok.com/@1minsangsic/video/7140240711760334082?q=%EC%A7%80%EC%97%AD
papaeocha17,[],10-28,7,[],0,https://www.tiktok.com/@papaeocha17/video/7294911709909683457?q=%EC%A7%80%EC%97%AD
maongn,수영장 진상 빌런 퇴치하기,8-20,3429,[],24,https://www.tiktok.com/@maongn/video/7268472052594560258?q=%EC%A7%80%EC%97%AD
trip_playlist,"신나고 스릴넘치는 루지타러 강화도 여행한번 계획해보세요~ 여플리 가족은 너무 좋은 시간이었답니다~! 🔹여행지정보 장소 : 강화씨사이드리조트 주소 : 인천 강화군 길상면 장흥로 217 전화 : 032-930-9030 이용료 : *1인 1티켓 기준 *예약 없이 현장발권 가능 루지&곤돌라(10세이상) 1회권 19,000원 2회권 31,000원 3회권 38,000원 5회권 50,000원 루지&곤돌라(10세미만) 1회권 7,000원 2회권 14,000원 3회권 21,000원 5회권 35,000원 곤돌라 왕복권 17,000원 운영시간 : 월~금, 일요일 09:00~18:00 토요일 09:00~20:00 *연중무휴 *운영시간은 회사의 정책과 방침에 따라 변경 될 수 있으니 홈페이지 참조 *기상 상황에 따라 휴장 및 중단 될 수있음 🔹주차정보 -일반 및 장애인 주차공간 있음(무료) -전기차 충전공간 있음(아주 많음) 🔹주의사항 -다른 고객들에게 피해를 줄 만한 행동은 안돼요 -드론과 같은 리모컨으로 조종 가능한 장난감 반입은 불가에요 -신체 및 정신적으로 장애가 있거나 노약자의 경우 탑승이 제한 될 수 있어요 -10세이상, 키 120Cm 이상 두가지 조건이 모두 충족되어야 단독 탑승이 가능해요 -10세미만은 동반탑승만 가능해요(키85Cm이상) -곤돌라에서 흔들거나 문을 여는 행동은 안돼요 -곤돌라 내에는 반려동물 탑승이 불가에요(안내견 제외) 🔹편의시설 -화장실이 있어요 -수유실 및 기저귀교환대가 있어요 -의무실이 있어요 -편의점이 있어요 -푸드코트가 있어요 -카페가 있어요 🔸여플리 TIP -인천 투어패스를 활용하면 강화 내에 있는 카페와 여러 여행지를 다함께 저렴하게 이용가능해요 (네이버 검색 참조 - 인천 투어패스 강화 프리미엄권) 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★☆☆☆☆(루지탑승때문) 화장실청결 ★★★★★ 유아휴게실 ★★★★★",8-16,1705,[],153,https://www.tiktok.com/@trip_playlist/video/7267882056883948802?q=%EC%A7%80%EC%97%AD
real.shorts23,베트남 여행할 때 ‘꼭’ 알아야 할 4가지,7-26,1380,"['#베트남', '#다낭', '#다낭여행', '#베트남여행꿀팁', '#꿀팁']",32,https://www.tiktok.com/@real.shorts23/video/7260047739428359432?q=%EC%A7%80%EC%97%AD
germany1871,전쟁의 끝,4-28,69.1K,[],1230,https://www.tiktok.com/@germany1871/video/7227033791481597185?q=%EC%A7%80%EC%97%AD
today_odgz1,떠나기 좋은 전라도 명소 추천✈#여행추천 #food #seoul #여행 #korea #fyp #여행어디가지 #오늘여행어디가지 #여행추천 #추천 #한국 #국내여행 #오늘여행어디가지 #전라도 #명소,8-6,288,"['#food', '#seoul', '#여행', '#korea', '#fyp', '#여행어디가지', '#오늘여행어디가지', '#여행추천', '#추천', '#한국', '#국내여행', '#오늘여행어디가지', '#전라도', '#명소']",1,https://www.tiktok.com/@today_odgz1/video/7263382326783118593?q=%EC%A7%80%EC%97%AD
babobox4,한국 일자리가 가장 많은 도시 Top10,10-11,90,"['#tiktok', '#도시', '#babobox']",24,https://www.tiktok.com/@babobox4/video/7288681360364014856?q=%EC%A7%80%EC%97%AD
vvip.__05,일진 많은 학교가 어디야?,1-26,27.2K,"['#추천', '#ㅊㅊ', '#capcut', '#추천안뜨면삐짐', '#07']",1681,https://www.tiktok.com/@vvip.__05/video/7192723053132926210?q=%EC%A7%80%EC%97%AD
ari978_,dành cho,2022-9-13,439,"['#trảlời', '#duhocsinhhanquoc', '#daegu']",21,https://www.tiktok.com/@ari978_/video/7142844348076477697?q=%EC%A7%80%EC%97%AD
flory.__,실내 데이트는 역시 전시회지💖,2022-7-31,61.8K,"['#바티망', '#서울여행', '#핫플레이스', '#전시회추천', '#서울전시회']",232,https://www.tiktok.com/@flory.__/video/7126515603136892161?q=%EC%A7%80%EC%97%AD
shortjisik,영상 본 뒤: 대한민국 튀르키예 우정 뽀에버!!,3-10,40.4K,"['#틱톡쌤', '#틱톡교실', '#틱톡꿀팁', '#에듀톡', '#지식']",763,https://www.tiktok.com/@shortjisik/video/7208871361614286081?q=%EC%A7%80%EC%97%AD
justmakeasmile,부산이 표준어라니 ㅋㅋㅋ . . .,8-25,13.1K,"['#유머', '#오늘의유머', '#짤방', '#예능', '#웃긴영상', '#웃긴동영상', '#웃긴글']",160,https://www.tiktok.com/@justmakeasmile/video/7270774872899325186?q=%EC%A7%80%EC%97%AD
kim_sun_den,이걸 스포츠맨쉽 이라고 봐야할까요??,9-16,16.5K,['#마라톤'],197,https://www.tiktok.com/@kim_sun_den/video/7279236827284884744?q=%EC%A7%80%EC%97%AD
skbj_,"진드기·빈대 나오는 서울 모텔, ""환불 못해줘""",6-13,30K,"['#시끌법적', '#법률뉴스', '#뉴스', '#법률정보', '#1분틱톡']",222,https://www.tiktok.com/@skbj_/video/7244050798286621954?q=%EC%A7%80%EC%97%AD
happy8smile,눈싸움하자~! 중국 북쪽은 벌써부터 눈이 많이 오는구나,11-11,7725,['#동북'],33,https://www.tiktok.com/@happy8smile/video/7300166821850746113?q=%EC%A7%80%EC%97%AD
siminsoga,우리나라 사람들 어디를 많이 갈까? 국내여행순위 10,7-6,1438,[],72,https://www.tiktok.com/@siminsoga/video/7252609716491160850?q=%EC%A7%80%EC%97%AD
rankingschoolkr,한국인 상위1% 들의 상상도 못할 희귀특징 TOP1,2-13,13.5K,"['#김씨', '#대한민국성씨']",1978,https://www.tiktok.com/@rankingschoolkr/video/7199530164609420545?q=%EC%A7%80%EC%97%AD
estatekwon,서울에서 제일 싼 땅 top5,6-28,231,"['#부동산', '#부동산투자', '#경제적자유']",15,https://www.tiktok.com/@estatekwon/video/7249639956291931393?q=%EC%A7%80%EC%97%AD
khs123409,내가 좋아하는 한국 지역,1일 전,8,"['#CapCut', '#구미', '#울산', '#추천추천추천추천추천추천추천추천추천추천']",0,https://www.tiktok.com/@khs123409/video/7307927547277217032?q=%EC%A7%80%EC%97%AD
gallery__08,누구스토리가 제일 감동적인가요?,8-21,901,['#외모지상주의'],127,https://www.tiktok.com/@gallery__08/video/7269775898533006594?q=%EC%A7%80%EC%97%AD
olivila19,,7-28,895,"['#추천', '#추천떠라', '#진짜사랑리턴즈']",10,https://www.tiktok.com/@olivila19/video/7260735419317341447?q=%EC%A7%80%EC%97%AD
tik_ki_tak,여기가 한국이라구요❔🤍 자연을 배경삼아 온천을 즐길 수 있는 곳 ♨️ ⠀ 추울 때 노곤노곤하게 온 몸 멜팅해지는 온천 국룰..! 피톤치드 뿜뿜하는,1-4,78.4K,['#숲속에서_프라이빗하게_온천🌿'],569,https://www.tiktok.com/@tik_ki_tak/video/7184614181742595330?q=%EC%A7%80%EC%97%AD
