Writer,Content,Date,Like,Tag,Comments,Url
5959lovely_tv,??? : 다 햇시유? 선생님 잠깐 일로와바유(😱) . 출처: 심쿵해요 동물의 짤 . ━━━━━━━━━━━━━━━━,8-4,14K,[],142,https://www.tiktok.com/@5959lovely_tv/video/7263477750470642945?q=%EB%8F%99%EB%AC%BC
jjaltoon,"[내연동물] 상남자 특, 챌린지 못 참음 🦁🌟",7-20,36.3K,['#S_Class_Challenge'],392,https://www.tiktok.com/@jjaltoon/video/7257708744623148290?q=%EB%8F%99%EB%AC%BC
708090m,,8-18,3350,"['#동물동물보호법', '#동물', '#개', '#댕댕이']",2600,https://www.tiktok.com/@708090m/video/7268449620102008065?q=%EB%8F%99%EB%AC%BC
dynyg8kdmsli,동물을 찾는데 다 맞히면 미쳤다,2022-6-13,13.6K,"['#시력테스트', '#꿀잼']",419,https://www.tiktok.com/@dynyg8kdmsli/video/7108672722112236802?q=%EB%8F%99%EB%AC%BC
user8165314437325,바다 가고싶다,7-9,53.7K,"['#tictok', '#바다', '#물고기']",436,https://www.tiktok.com/@user8165314437325/video/7253661381566663937?q=%EB%8F%99%EB%AC%BC
phoenix_and_maggie,That time dorris thought she could swim 🤣,4-7,2.2M,"['#catsoftiktok', '#kittensoftiktok', '#funny']",11.3K,https://www.tiktok.com/@phoenix_and_maggie/video/7219042916470197509?q=%EB%8F%99%EB%AC%BC
monkeywithlove,,2022-12-24,347.1K,"['#monkeys', '#monkey', '#babymonkey', '#pet']",3293,https://www.tiktok.com/@monkeywithlove/video/7180717336402349354?q=%EB%8F%99%EB%AC%BC
filmkartunanakk,CUTE CAT BABY SHARK,1-6,1.2M,[],15.5K,https://www.tiktok.com/@filmkartunanakk/video/7185438606037765402?q=%EB%8F%99%EB%AC%BC
1manimals,하이랜드카우🐮보면 볼수록 매력적인 소,7-3,537,[],13,https://www.tiktok.com/@1manimals/video/7251557392784133378?q=%EB%8F%99%EB%AC%BC
earthwikki,물에 빠져버린 강아지를 본 사람들의 반응,7-11,456,"['#foryou', '#추천', '#추천떠라']",16,https://www.tiktok.com/@earthwikki/video/7254467735529311489?q=%EB%8F%99%EB%AC%BC
dongmulthyang,아기펭귄이 엄마 품에 파묻힌 이유 ㄷㄷ,7-15,1118,"['#황제펭귄', '#펭귄워킹']",10,https://www.tiktok.com/@dongmulthyang/video/7255842968169385224?q=%EB%8F%99%EB%AC%BC
animalzzal,자꾸 보게되는 동물들,2022-10-12,263.6K,"['#동물짤', '#웃김']",387,https://www.tiktok.com/@animalzzal/video/7153588972571151617?q=%EB%8F%99%EB%AC%BC
qiuyejuo,So smart dog 🐕🙈🤣,2022-12-25,323.8K,"['#dogtok', '#funnydog', '#dogsoftiktok', '#funnyanimals', '#funny', '#funnyvideos']",2165,https://www.tiktok.com/@qiuyejuo/video/7181067504880586027?q=%EB%8F%99%EB%AC%BC
lewis.wlx,😃😃😃so cute,2022-8-27,357.7K,"['#puppy', '#funny', '#cute', '#dogsofttiktok', '#animals']",3233,https://www.tiktok.com/@lewis.wlx/video/7136200985017437482?q=%EB%8F%99%EB%AC%BC
latestsightings,Hyenas eat zebra alive 😲,2022-2-9,115.5K,[],1331,https://www.tiktok.com/@latestsightings/video/7062704728622370049?q=%EB%8F%99%EB%AC%BC
mkgj_erkm,각 국가를 대표하는 동물,2022-9-18,10.4K,"['#떡상', '#추천', '#추천안뜨면삐짐', '#전전영상떡상감사해요💗']",548,https://www.tiktok.com/@mkgj_erkm/video/7144700000197528834?q=%EB%8F%99%EB%AC%BC
sajangnim0327,역사에 기록된 괴수들 top2 monsters in history top2,2022-2-20,31.6K,"['#괴수', '#동물', '#역사', '#조선', '#animals', '#fyp']",524,https://www.tiktok.com/@sajangnim0327/video/7066703555863874818?q=%EB%8F%99%EB%AC%BC
lovely.animals1990,Cute Puppy🥰🐶,6-13,865.1K,"['#cúnconđángyêu', '#animals', '#chúchódễthương', '#dog', '#cute']",6972,https://www.tiktok.com/@lovely.animals1990/video/7244146621485714694?q=%EB%8F%99%EB%AC%BC
thu_cung_333,[],2022-4-28,4440,"['#monkey🔔', '#monkey', '#thucungvuinhon', '#thucung🔔']",0,https://www.tiktok.com/@thu_cung_333/video/7091625672363330843?q=%EB%8F%99%EB%AC%BC
bunquystoc,,8-28,887.5K,"['#cunyeu', '#fyp', '#dog', '#xh', '#cute', '#pet', '#poodle', '#funny', '#bunquystoc']",4130,https://www.tiktok.com/@bunquystoc/video/7272378884752952577?q=%EB%8F%99%EB%AC%BC
cute_booqoo,"(Instagram : cute_booqoo) 유기견 한마리 데리고 온다고 세상이 바뀌진 않겠지만, 그개에게는 세상이 바뀌는 일이다",2022-3-10,38.1K,[],474,https://www.tiktok.com/@cute_booqoo/video/7073272427383360769?q=%EB%8F%99%EB%AC%BC
funnyvideosvf,try not to laugh with these funny animal videos 🤣🤣🤣🤣,3-27,1.2M,"['#funnyvideos', '#animals', '#fail', '#funny', '#haha']",9409,https://www.tiktok.com/@funnyvideosvf/video/7215044309052181766?q=%EB%8F%99%EB%AC%BC
goj91820u,,2022-7-21,95.9K,"['#추천', '#뜨게해주세요', '#자체제작', '#고양이']",364,https://www.tiktok.com/@goj91820u/video/7122748051239881985?q=%EB%8F%99%EB%AC%BC
dubbingfarm,도디슨 x 더빙농장 합작 더빙 -야 잠깐 타임!-,9-6,2008,"['#동물더빙', '#병맛더빙']",19,https://www.tiktok.com/@dubbingfarm/video/7275367902365191426?q=%EB%8F%99%EB%AC%BC
sinidayo,Lion😏,8-31,252.9K,"['#반쪽동물', '#fyp', '#fypシ', '#fypage']",3925,https://www.tiktok.com/@sinidayo/video/7273328449664584967?q=%EB%8F%99%EB%AC%BC
animalzzal,레전드 웃긴 동물들,2022-8-6,160.2K,"['#동물밈', '#웃긴짤', '#댕댕이']",187,https://www.tiktok.com/@animalzzal/video/7128632668329217281?q=%EB%8F%99%EB%AC%BC
bodacious1_,,5-6,735.5K,"['#fyp', '#animals', '#funnyvideos', '#funny', '#uk']",3031,https://www.tiktok.com/@bodacious1_/video/7229998815799954715?q=%EB%8F%99%EB%AC%BC
thu_cung_333,[],4-11,32.4K,"['#thucungvuinhon', '#thucung', '#thucung🔔']",0,https://www.tiktok.com/@thu_cung_333/video/7220803799366110490?q=%EB%8F%99%EB%AC%BC
bunquystoc,,10-2,230.6K,"['#cunyeu', '#fyp', '#dog', '#cute', '#pet', '#xh', '#thucung', '#bunquystoc']",1552,https://www.tiktok.com/@bunquystoc/video/7285211922411179265?q=%EB%8F%99%EB%AC%BC
animalscutex_,,2022-10-6,74,"['#fyp', '#고양이', '#catsoftiktok', '#fy', '#gatto']",2,https://www.tiktok.com/@animalscutex_/video/7151073231439449349?q=%EB%8F%99%EB%AC%BC
stars_ssssss,우리집 개는 안 물어요,6-7,14.3K,"['#추천', '#관리자님추천뜨게해주세요', '#좋아요폭탄', '#동물', '#강아지', '#댕댕이', '#개물림']",800,https://www.tiktok.com/@stars_ssssss/video/7241874573568838914?q=%EB%8F%99%EB%AC%BC
animalscutex_,,2022-9-18,61,"['#고양이', '#catsoftiktok', '#fy', '#gatto', '#fypage']",0,https://www.tiktok.com/@animalscutex_/video/7144646993065938181?q=%EB%8F%99%EB%AC%BC
animalscutex_,,2022-9-27,107,"['#gato', '#fypage', '#gatto', '#fy', '#catsoftiktok']",1,https://www.tiktok.com/@animalscutex_/video/7148023707921878277?q=%EB%8F%99%EB%AC%BC
animalscutex_,,2022-9-9,91,"['#고양이', '#catsoftiktok', '#fy', '#fypage', '#gatto']",1,https://www.tiktok.com/@animalscutex_/video/7141048324773170434?q=%EB%8F%99%EB%AC%BC
1minsangsic,너무 맛있어서 멸종한 동물,2022-4-23,84.7K,"['#지식', '#틱톡쌤', '#상식']",661,https://www.tiktok.com/@1minsangsic/video/7089748667283819777?q=%EB%8F%99%EB%AC%BC
animalzzal,저항없이 터지는 동물들,9-1,134K,"['#동물밈', '#유머']",162,https://www.tiktok.com/@animalzzal/video/7273783376593620242?q=%EB%8F%99%EB%AC%BC
jjaltoon,[내연동물] 테크토닉으로 여우짓 하기 🦊✨,8-31,69.4K,['#FastForwardChallenge'],185,https://www.tiktok.com/@jjaltoon/video/7273340546528169224?q=%EB%8F%99%EB%AC%BC
