Writer,Content,Date,Like,Tag,Comments,Url
lavenderx9,Manusia X Dewa,5-14,150.4K,"['#blmanhwa', '#manhwabl', '#mangaedit', '#blmanhwarecommendation']",1567,https://www.tiktok.com/@lavenderx9/video/7232698660130147611?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
steacher.kr_,첫관계 한다면 상상과 다른 모습,3-1,33.1K,"['#성생님', '#추천', '#개그', '#웃긴영상', '#상황극', '#뚝딱이', '#샤우팅']",125,https://www.tiktok.com/@steacher.kr_/video/7205396582584323329?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
minco_unni,주변에 이런 친구 있으면 잘 챙겨주기💜,2022-9-16,33.2K,"['#파트너크리에이터', '#에듀톡', '#추천']",1208,https://www.tiktok.com/@minco_unni/video/7143974009632328962?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
poup_snack,남의 말을 그대로 믿어서는 안되는 이유,9-12,3075,"['#나는솔로', '#충격', '#공감그램', '#인간관계', '#ㅋㅋㅋㅋ', '#유머스타그램']",55,https://www.tiktok.com/@poup_snack/video/7277747298770160897?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
korean_dad_jeasul,인간관계에 지친 딸에게 아빠가 해주신 말씀,2022-7-2,8586,['#koreandad'],53,https://www.tiktok.com/@korean_dad_jeasul/video/7115657721906498818?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
min.seong__,흡연자들은 모르는 비흡연자들이 느끼는 소외감.,4-2,15K,['#파트너크리에이터'],77,https://www.tiktok.com/@min.seong__/video/7217296358523374849?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
mzbo_ok,지쳤을 때 일주일에 하루를 ‘게으름 데이’로 정해서 그 하루만큼은 아무것도 안하고 푹 쉬어보는 거 추천!☘️,2022-11-2,91.3K,[],5717,https://www.tiktok.com/@mzbo_ok/video/7161341265009790209?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
aydenkangtiktok,가난한 친구요? 당장 손절하세요,7-12,9921,"['#가난탈출', '#손절', '#참교육', '#추천', '#fyp', '#동기부여']",1662,https://www.tiktok.com/@aydenkangtiktok/video/7254841664638881031?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
wise_saying77,이런 사람들이 정말 인간관계에서 무서운 사람들입니다,2일 전,35,"['#명언모음', '#현인의명언']",2,https://www.tiktok.com/@wise_saying77/video/7307533506547174657?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
short_paper,T가 썸녀와의 관계를 정리하는 법(feat.니트),3-14,38.8K,"['#니트', '#철벽남', '#신호', '#시그널']",278,https://www.tiktok.com/@short_paper/video/7210262784129436930?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
tlsrowlstoghrl,"너가 날 이용하려는 건 알고 있지만 너와 함께 있을 수만 있다면 이용당해도 좋아, 대신 버리지만 말아줘.",10-11,139,['#추천'],4,https://www.tiktok.com/@tlsrowlstoghrl/video/7288703694940458241?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
minco_unni,의심되는 친구 태그하기🫠,3-25,4900,"['#adhd', '#심리']",236,https://www.tiktok.com/@minco_unni/video/7214438705728081153?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
rankingschoolkr,한국에는 사실상 거의 없다는 MBTI 성격유형 TOP3_1,2022-9-1,108.1K,"['#mbti', '#엠비티아이', '#성격유형', '#틱톡정보']",6048,https://www.tiktok.com/@rankingschoolkr/video/7138333399101525250?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
un_ni40,,2021-11-12,6977,"['#메이저스', '#틱톡쌤', '#틱톡교육', '#틱톡교실', '#인간관계', '#심리']",170,https://www.tiktok.com/@un_ni40/video/7029641780979125506?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
stay_skz0520,라임 지렸다 연준아,2-24,79.2K,[],361,https://www.tiktok.com/@stay_skz0520/video/7203667191739190555?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
boseoki4990,‼️진짜 착한애들 공통된 특징🌈 신기하게 맞는것 같아 ㅎㅎ,2-6,18.7K,"['#재미', '#착한애들특징', '#테스트', '#성격', '#취미']",1702,https://www.tiktok.com/@boseoki4990/video/7197037971046944002?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
secret__key,막말에 상처받지 않는 법,7-25,8118,"['#비밀치트키', '#멘탈케어', '#말잘하는법']",46,https://www.tiktok.com/@secret__key/video/7259653798019288322?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
success__ticket,"미래가 어두운 사람을 향한 메시지 • • • • ""힘든 시기는 강한 사람을 만들고, 강한 사람은 쉬운 시기를 만든다."" • • 인스타그램에 더 자세한 내용이 있습니다. • •",9-21,51.3K,[],680,https://www.tiktok.com/@success__ticket/video/7281202086203723015?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
jorrrrub_story,,2022-11-27,9694,"['#인간관계', '#사람관계', '#인간관계중요성', '#연애']",87,https://www.tiktok.com/@jorrrrub_story/video/7170552160738872577?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
fhgownj,너네가 가장 좋아하는 명언이 뭐야??,2022-12-11,146K,[],19.8K,https://www.tiktok.com/@fhgownj/video/7175881589463829761?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user206077745578,제가 중학생인데 인간관계를 유지하는게 너무 힘들어요 관계를 유지하려고 착한척 털털한척을 하다보니깐 스트레스가 되고 제 주변에 편가르기 하는애들이 너무 많아서 그 친구랑 다니면 언제 저를 버릴지몰라서 불안하기도 하고 제가 추한모습을 보이게 되요 어떻게 해야 인간관계가 좋아질까요,11-23,45,[],2,https://www.tiktok.com/@user206077745578/video/7304319906697202952?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
allstorieskr,대놓고 막말하는 인간 상대법,8-9,12.2K,"['#인간관계', '#막말', '#지식인사이드']",197,https://www.tiktok.com/@allstorieskr/video/7264477277684010241?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
dreamcoach2,반드시 손절해야 하는 인간관계 7가지 유형,10-4,550,"['#동기부여', '#자기계발', '#드림코치', '#이창현강사']",22,https://www.tiktok.com/@dreamcoach2/video/7286025062472322311?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
nosori_19,1학기에 은근 많이 생기는 일..💭,2022-8-14,51.4K,['#fyp'],420,https://www.tiktok.com/@nosori_19/video/7131630355706121473?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
nosori_19,인간관계에서 정말 조심해야 할 것☆,2022-6-17,29.1K,['#추천'],139,https://www.tiktok.com/@nosori_19/video/7110110208696896770?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
1212122_,재미로만 알아보는 혈액형별 성격!,2022-10-8,7625,"['#아이브', '#레이', '#원영', '#리즈', '#이서', '#혈액형별성격유형']",393,https://www.tiktok.com/@1212122_/video/7152092155924860162?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
seolseloslha,당신들은 나보다 더 나은 사람이 될 수 있으니까. 버텨보자 - 애정을 담아서 🖤,8-9,2879,"['#학교생활', '#친구관계', '#친구']",7,https://www.tiktok.com/@seolseloslha/video/7265330425696980226?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
high_nity,학생들은 룸카페에 성관계만 하러 갈까?,2-9,4623,"['#학생', '#고등학생', '#중학생', '#틱톡뉴스', '#틱톡교실']",157,https://www.tiktok.com/@high_nity/video/7198027893354663169?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lifesketch99,계산적이고 교활한 사람의 행동 5가지 | 명언 즉문즉설 처세술 철학 지혜 인간관계 오디오북 수면 불면증 꿀잠 꿀팁 법륜스님 법정스님 인생조언,4일 전,451,[],27,https://www.tiktok.com/@lifesketch99/video/7306917816752442625?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
110__0111,희망은 당신을 버리지 않는다 다만 당신이 희망을 버릴뿐,2일 전,78,"['#typ', '#친구관계', '#인간관계', '#행운음원']",2,https://www.tiktok.com/@110__0111/video/7307619836530642178?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
runa_unni,자주 싸우시면 이 영상 보여드리기!🙌,2021-9-8,630,"['#부모님', '#틱톡정보통', '#틱톡교실', '#틱톡쌤', '#메이저스']",14,https://www.tiktok.com/@runa_unni/video/7005524223288462594?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user3238857014866,다 부질없는 인간관계,18시간 전,33,[],2,https://www.tiktok.com/@user3238857014866/video/7308346320140406023?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
mind_director,당신이 원하는것을 얻게 해주는 4가지 심리학적 사실⚡️,16시간 전,41,"['#마인드컨트롤', '#인간관계', '#psychology']",0,https://www.tiktok.com/@mind_director/video/7308379618262748424?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
your_celine_,만만해보이는 말버릇 특징 3가지,7-4,41.9K,"['#유어셀린', '#아나운서', '#스피치', '#스피치강사', '#인생꿀팁']",329,https://www.tiktok.com/@your_celine_/video/7251772881867246850?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,"친구를 사귀는 지혜, 이런 사람과는 친구하지 마라.",11-6,13K,"['#친구', '#인간관계', '#지혜']",561,https://www.tiktok.com/@knowledges_2be_wise/video/7298182964553354498?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
dosiballll,살면서 가장 힘들었을 때 여기 털어놓고 가자,2022-6-18,20.4K,[],397,https://www.tiktok.com/@dosiballll/video/7110518206422338817?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
nosori_19,친구 관계에서 진짜 섭섭한데 말하기 애매한 것ㅜㅅㅜ 나만 이래?,2022-5-23,37.4K,"['#추천', '#fyp']",412,https://www.tiktok.com/@nosori_19/video/7100824757179911426?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lovee7719,,2022-8-21,4490,"['#공감글귀', '#공감', '#공감영상']",73,https://www.tiktok.com/@lovee7719/video/7134275100748025090?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user5947420109839,"인간관계가 힘들때 나타나는 증상이 자기합리화 시키기, 쉽게 용서해주기, 자기감정 의심하기..등등 있다던데... 해결책은 뭘까요? 병명 알려주고 처방을 안해주네.. 다들 힘들죠? 인생이 왜 이렇게 됬나..쉽고 괜찮보이려고 노련하지만 집에와서 후회하고...솔직히 이게 맞나..쉽죠? 괜찮아요 잘했어요. 일주일 정말 알차게 살았다ㅎ 그쵸? 수고했어요.",9-3,119,[],11,https://www.tiktok.com/@user5947420109839/video/7274540090909527297?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
kimnari9036,[],18시간 전,154,[],0,https://www.tiktok.com/@kimnari9036/video/7308337543412583688?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
moons_video,(넘기지 마세요⚠️) 너희들이 날 구하지 않는다면 나도 너희를 구하지 않겠어.,2022-5-21,19.1K,"['#카카오페이지', '#남편을내편으로만드는방법']",35,https://www.tiktok.com/@moons_video/video/7100179589044931841?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
daye_laye,"이제 더 이상 쪽팔림, 민망한 기억 생각하지 말고 하고 싶은거 하고 살자! 울 다정이들 항상 응원해🤍",3-12,20.6K,['#쪽팔림극복'],154,https://www.tiktok.com/@daye_laye/video/7209306924750327042?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
minzy.in.kr,,11-9,3238,"['#xuhuong', '#trending', '#viral', '#duhocsinhhanquoc']",51,https://www.tiktok.com/@minzy.in.kr/video/7299460399739571463?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
whoru_people,,2022-7-29,4426,"['#김세정', '#오늘의웹툰', '#김세정논란', '#김세정_도하나']",85,https://www.tiktok.com/@whoru_people/video/7125737462491598082?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
yby015,지루하지만 좋은건 나누라고 했어!!,6일 전,85,['#책추천'],1,https://www.tiktok.com/@yby015/video/7306166287196065042?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lifeguidecheshire,🟧내용에 공감하셨다면 ‘좋아요’❤ 🟨언제든 다시 꺼내보고 싶다면 ‘저장’을📂 🟦더 많은 분들이 볼 수 있도록 ‘공유’를💌 🟦함께 보고 싶은 친구가 있다면 ‘태그’를 ✅매일 올라오는 성공 콘텐츠를 보고 싶다면 @lifeguidecheshire ‘팔로우’를 눌러주세요😍 ──────────────── ✅출처: 안녕하세요 ──────────────── 📍문제 있을 시 이메일로 연락주시면 삭제하겠습니다 lifeguidecheshire@gmail.com,,84.2K,[],337,https://www.tiktok.com/@lifeguidecheshire/video/7203571737198464258?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
iva_destiny,Only care of people who matter the most in your life,11-23,8626,"['#relationship', '#rumors', '#motivation', '#영어동기부여']",463,https://www.tiktok.com/@iva_destiny/video/7304571939199192338?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
sionerus_0,자신이 알고 있는 명언 적고가요,2021-7-25,47.5K,['#명언'],5072,https://www.tiktok.com/@sionerus_0/video/6988737682167926017?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user4510499561447,,1일 전,539,"['#상처', '#인간관계', '#조언', '#김미경', '#김미경의인생조언', '#인생조언', '#나는']",17,https://www.tiktok.com/@user4510499561447/video/7308192792377920770?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
now2904,😇사회복지과에 다니는 사람의 특징을 알아보자. [,2-18,75.5K,['#사회복지과'],427,https://www.tiktok.com/@now2904/video/7201394240197250306?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lovefactsdaily0,[],7-3,8123,[],182,https://www.tiktok.com/@lovefactsdaily0/video/7251236510857579778?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
thatscool431,스님🙏 # 인생 조언,7-18,1177,"['#법륜', '#', '#명쾌하신']",49,https://www.tiktok.com/@thatscool431/video/7256978208963235079?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
shoohee_,귀신같은...^^,2022-4-5,30.9K,['#라이징히어로'],181,https://www.tiktok.com/@shoohee_/video/7083080344643063041?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,사람들이 조용한 사람들을 싫어하는 이유,9-3,3523,"['#인간관계조언', '#명언모음', '#명언', '#철학']",133,https://www.tiktok.com/@knowledges_2be_wise/video/7274403933727083794?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user7813370179935,널 지우려고 많이 노력 했는데,4일 전,78,"['#짝사랑', '#외사랑', '#추천']",1,https://www.tiktok.com/@user7813370179935/video/7306871197030042882?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
yonhapnews,[],2022-12-22,19.4K,[],413,https://www.tiktok.com/@yonhapnews/video/7179841104018148609?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lovee7719,,2022-4-13,2997,"['#공감', '#공감글귀']",41,https://www.tiktok.com/@lovee7719/video/7086098537456454914?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,인간관계 정리 신호 8가지,11-9,2625,"['#인간관계', '#인생조언', '#친구']",53,https://www.tiktok.com/@knowledges_2be_wise/video/7299245096707345666?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user2q1frklfbe,이렇게 된 게 다 내 탓인 것만 같아,15시간 전,13,['#추천추천추천추천추추천추천추천추천'],0,https://www.tiktok.com/@user2q1frklfbe/video/7308388369149562119?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lifelecture90000,"인간관계에도 유효 기간이 있구나... 밀라논나의 인생조언입니다. 사람과 사람이 사는 세상입니다. 관계를 맺지 않고 살아갈 수 없는 세상이죠. 태어나면서 정해진 관계가 있고, 살아가면서 정해진 관계가 있고, 내 의지로 정해지는 관계가 있습니다. 모든 관계가 유효 기간이 있다고 생각합니다. 그 유효 기간을 정하는 게 내가 될 수 있고, 상대방이 될 수 있습니다. 하지만, 모든 걸 ""나를 중심으로 두고"" 생각하고 관계를 정하시길 바랍니다. ─────────────────────────────── ─────────────────────────────── 오늘의 컨텐츠 🔶내용에 공감하셨다면 ‘좋아요❤️’ 🔷언제든 다시 보고 싶다면 ‘저장📂’을 🔷많은 분들이 볼 수 있도록 ‘공유📨’를 🔷함께 보고 싶은 친구가 있다면 ‘태그👍’를 ✅매일 올라오는 인생 콘텐츠를 보고 싶다면 ‘팔로우’를 눌러주세요🥰 ─────────────────────────────── ─────────────────────────────── ✅출처: 밀라논나",11-2,238,[],7,https://www.tiktok.com/@lifelecture90000/video/7296668212224167186?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
all.about.20s,너무 똑같아서 소름 돋는다고 난리난#,2020-1-7,107.7K,[],18.1K,https://www.tiktok.com/@all.about.20s/video/6779037990745378050?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
yqueen_kr,여성분들 제발 이렇게 자기위로 하지마세요 큰일 납니다;; 김지연원장님께 상담받고 싶다면 프로필 링크 클릭!,7-18,37.8K,[],252,https://www.tiktok.com/@yqueen_kr/video/7254734247561301256?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
10grammm,친구없는 사람을 조심할 것,7-11,2838,"['#사이코패스', '#인간관계', '#소시오패스구분법', '#친구관계', '#심리']",22,https://www.tiktok.com/@10grammm/video/7254350673804856578?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,만만하게 보이지 않는 사람 특징 5가지,11-23,1162,['#인간관계'],43,https://www.tiktok.com/@knowledges_2be_wise/video/7304443427050097922?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
gangyeoun,,11-20,283,['#고민상담'],6,https://www.tiktok.com/@gangyeoun/video/7303335275957193986?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
mindonotthing,대학에서 만난 최악의 인간 유형,8-21,8204,"['#대학생', '#인간관계']",73,https://www.tiktok.com/@mindonotthing/video/7269443958395243778?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
__ki_chan__,[MBTI 시리즈] 🔥F vs T 욕먹을 때 차이점🔥 여러분은 어떤 유형인가요?🤣🤣🤣,2022-6-6,63.9K,"['#mbti', '#mbtitok', '#mbtipersonality']",4245,https://www.tiktok.com/@__ki_chan__/video/7105994861509086465?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
kimnari9036,[],21시간 전,153,"['#동기부여글', '#마인드셋', '#성장하는삶', '#인간관계']",0,https://www.tiktok.com/@kimnari9036/video/7308296780851023111?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
seo_sez,"다들 숨기는 습관 머야 나는 불안할때 머리 뽑아 ,,,정신차리고보면 머리카락 쌓여있음",2022-7-6,49.8K,[],5427,https://www.tiktok.com/@seo_sez/video/7116913996938169601?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
moongsuwingsu,"노엘을 정말 미워했던 스윙스, 노엘을 용서하게 된 이유 | 알다가도 모를 사람의 마음",7-27,3506,"['#노엘', '#스윙스', '#용서', '#인간관계']",59,https://www.tiktok.com/@moongsuwingsu/video/7260404637906324737?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
secret__key,어디서나 환영받는 3가지 방법,4일 전,13.8K,"['#비밀치트키', '#자기계발', '#booktok', '#데일카네기']",69,https://www.tiktok.com/@secret__key/video/7306747405926468866?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
mindonotthing,"학폭 피해자 친구, 6년 뒤 대학생이 되어 하는 말 . . . . .",8-24,130.6K,"['#인간관계', '#이별']",1973,https://www.tiktok.com/@mindonotthing/video/7270801639022382343?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
20birds_official,ENFP들의 진짜 인간관계,2022-5-31,2267,"['#추천', '#fyp', '#viral', '#mbtiktok']",10,https://www.tiktok.com/@20birds_official/video/7103713489230875906?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
angeliolove1,,7-18,233,"['#쉼', '#위로', '#무너짐']",4,https://www.tiktok.com/@angeliolove1/video/7257152873316748551?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
leekyuhyun486,[],3일 전,1675,[],58,https://www.tiktok.com/@leekyuhyun486/video/7307254708320603393?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
daye_laye,님에게 회신 ADHD에 대해 궁금증이 조금이나마 풀리길..🫠 사실 근데 엄청 다양하고 생각보다 흔한 증상들이 많아서.. 그 어떤 사람도 모든 ADHD를 대표할 수는 없다는점ㅠ 지극히 개인적인 경험들 위주로 된 ADHD 설명이지만..ㅋ큐ㅠㅠ 이해하는데에 도움이 됐으면 좋겠다!,11-6,7353,[],115,https://www.tiktok.com/@daye_laye/video/7298360446866722049?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lovefactsdaily0,[],7-7,1094,[],34,https://www.tiktok.com/@lovefactsdaily0/video/7252753410959707394?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
2_geo_bwa,의 인간관계란...!,5일 전,399,"['#페이커', '#이상혁', '#대상혁', '#오빠멋있어']",10,https://www.tiktok.com/@2_geo_bwa/video/7306445937528900871?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
skfdkfk1101,,9시간 전,18,"['#인간관계', '#정리', '#김수수']",0,https://www.tiktok.com/@skfdkfk1101/video/7308489010878418178?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
april_ten,앞으로 모두 이 방법 사용하기~ ♡,2022-4-18,241.5K,['#틱톡순삭별들의미션'],1094,https://www.tiktok.com/@april_ten/video/7087897892664495362?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,인생에서 집착하지 말아야 할 3가지. ※법륜스님의 명언을 바탕으로 제작되었습니다.,10-7,7363,"['#위로', '#명언', '#감동', '#인간관계']",66,https://www.tiktok.com/@knowledges_2be_wise/video/7287087666850516226?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,"""요람 속의 현자"", 속 편하게 인생 사는 법!",11-7,5431,"['#명언', '#지혜', '#인간관계']",126,https://www.tiktok.com/@knowledges_2be_wise/video/7298654236789722369?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
roadtown_cover,재미로 보는 혈액형별 성격! 🅰️🅱️🅾️🆎형 여러분 혈액형은 어떤 성격인가요?,2022-10-6,85.4K,"['#혈액형', '#틱톡뮤직', '#파트너크리에이터']",4865,https://www.tiktok.com/@roadtown_cover/video/7151321031519538433?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
choonsik98,"너를 엿 먹인 사람을 다시 집으로 들이지 마라, 인간관계 인생 조언",8-3,4952,[],46,https://www.tiktok.com/@choonsik98/video/7262923193432673537?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
un_ni40,매력적인데 남자들이 진짜 다가가기 어려워하는 여자 특징,2021-9-23,3037,"['#틱톡쌤', '#틱톡교실', '#메이저스', '#타잔언니']",32,https://www.tiktok.com/@un_ni40/video/7011131781395025154?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
jjalcut,상대방에게 인기가 많아진다는 카톡프사 TOP5 !,2-22,43.5K,"['#꿀팁나눔', '#꿀팁영상', '#꿀팁공유', '#카톡프사']",935,https://www.tiktok.com/@jjalcut/video/7202953326391086338?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
ouo._.006,진짜 지겹다 인간관계 그게 뭐라고,2일 전,117,"['#추천', '#추천떠라']",2,https://www.tiktok.com/@ouo._.006/video/7307599020354964754?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
moon5169_,약속 당일에 취소 당한 적 많음 ㅜ,2021-11-28,23.2K,"['#친구', '#친구관계', '#약속당일취소', '#그럴수있는게친구야', '#가사프랭크']",220,https://www.tiktok.com/@moon5169_/video/7035562625077464321?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
unhpg,한 해의 마지막 달 여전히 돌이킬 수 없는 관계,2일 전,86,['#인간관계'],2,https://www.tiktok.com/@unhpg/video/7307659949935430913?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,"다른 감정을 가진, 다른 사람이 하는 말에 상처받지 말라. ※위 컨텐츠는 법륜스님의 즉문즉설의 명언을 참고하여 만들었습니다.",10-5,9371,[],255,https://www.tiktok.com/@knowledges_2be_wise/video/7286231154959666434?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
hxny.1,자막이 좀 빠른가요?,11-26,130,"['#구구리님영상', '#액괴', '#풀기', '#친구관계', '#사회생활', '#힘들다', '#조언']",19,https://www.tiktok.com/@hxny.1/video/7305631299669167362?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
kimdoimnida,내 비밀을 알고 있는 친구에게 보여주세요😉,3-24,251.1K,"['#테스트', '#추천', '#fyp', '#fypシ', '#fypage', '#friends']",4516,https://www.tiktok.com/@kimdoimnida/video/7214084964562799874?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
g._.xx07,친구관계,2022-3-23,4474,[],20,https://www.tiktok.com/@g._.xx07/video/7078135365248240898?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
wise_saying77,인간관계에서 진짜 무서운 사람들의 특징 | 선이 있는 사람들 | 손절 | 인간관계 | 명언 | 지혜 | infj 특징,11-2,2001,['#인생조언'],135,https://www.tiktok.com/@wise_saying77/video/7296712807922273538?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lovee7719,,11-7,374,"['#공감글귀', '#공감', '#공감영상']",14,https://www.tiktok.com/@lovee7719/video/7298726109972057345?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
teongjang_kk,심리학으로 보는 인간관계 꿀팁😎@@오 알아두면 좋을듯#심,2021-11-8,1237,"['#', '#', '#', '#', '#']",1,https://www.tiktok.com/@teongjang_kk/video/7028154818933869826?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
wise_saying77,이미 끝난 관계를 주워 담으려 너무 애쓰지 마세요,3일 전,233,"['#인생조언', '#현인의명언']",5,https://www.tiktok.com/@wise_saying77/video/7307258947931573522?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
vistnsdl_,[하] 인간관계 지칠 때,7-23,10.5K,[],62,https://www.tiktok.com/@vistnsdl_/video/7258913093181345032?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
all.about.20s,어사끼리 만났을 때 수다쟁이처럼 대화할 수 있는💬상황별 대화주제 모음집 💬내향인 동지태그 @@우리 이거 완전 필요해ㅜ,2022-5-27,12.6K,[],16,https://www.tiktok.com/@all.about.20s/video/7102349942672444673?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
