Writer,Content,Date,Like,Tag,Comments,Url
trip_playlist,"물고기를 좋아하는 아이에게 딱 좋은 장소에요! 먹이주기 체험과 관람하는 모든 곳이 무료인 이 여행지에 꼭 가보세요~! 아주 멋진 추억이 될거에요! 🔹여행지 정보 장소 : 경기도해양수산자원연구소 민물고기생태학습관 주소 : 경기 양평군 용문면 상광길 23-2 전화 : 031-8008-6523 입장료 : 무료 운영시간 : 화요일~일요일 6월~9월 10:00~18:00 1월~5월,10월~12월 10:00~17:00 *매주 월요일, 설날&추석 당일 휴무 🔹주차정보 -일반, 장애인 주차공간이 있어요 -전기차 주차공간은 없어요 🔹주의사항 -실내 수족관 유리를 두드리지 마세요 -실내에서는 조용히 관람해주세요 -음식물은 반입금지에요 -반려동물은 입장이 불가해요 -2층 학습전시관 내 버튼은 한번만 눌러주세요 -먹이주기 체험시 철갑상어에게는 먹이를 주면 안돼요 -실외 물고기들에게만 먹이를 주세요(실내물고기는 안돼요) 🔹편의시설 -엘리베이터가 있어요 -휠체어가 비치되어 있어요 -정수기가 있어요 -화장실은 실내에 1개 실외에 1개 있어요 -수유실 및 기저귀교환대가 있어요 🔸여플리 TIP -먹이주기 체험은 오후 14:00부터 50개 한정으로 한가족당 1개의 먹이를 줘요(줄서서 꼭 받으세요) -실외 먹이주기 체험은 11월~3월에는 운영하지 않아요! -건물 뒷편으로 가면 바글바글한 물고기를 볼 수있어요! 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★★★★★ 화장실청결 ★★★★☆ 유아휴게실 ★★★☆☆",7-10,2786,[],112,https://www.tiktok.com/@trip_playlist/video/7254098852872031490?q=%EC%9E%A5%EC%86%8C
sopkorea,,7-30,3082,"['#탄비치', '#양양', '#죽도', '#인구해변', '#서핌', '#풀파티', '#DJ', '#클럽', '#강남클럽', '#추천', '#추천영상', '#수영장']",22,https://www.tiktok.com/@sopkorea/video/7261265930963930370?q=%EC%9E%A5%EC%86%8C
all.about.20s,반지 맞추고 나서 꼭 찍어야하는,2020-1-24,26.4K,['#반지샷'],1006,https://www.tiktok.com/@all.about.20s/video/6785373113912773889?q=%EC%9E%A5%EC%86%8C
trip_playlist,"아이에게 꼭 경험시켜주고 싶은 여러가지 중에 하나죠? 바로 비행기에요! 아이에게 좋은 기억을 선물하세요~! 🔹여행지정보 장소 : 한국항공대학교 항공우주박물관 주소 : 경기 고양시 덕양구 항공대학로 76-9 전화 : 0507-1379-0466 입장료 : 어른 3,000원 , 학생 2,500원, 만65세이상 1,500원 장애인 1,500원, 36개월미만 무료, 미취학아동 성인1명당 1명 무료 운영시간 : 화요일~일요일 10:00~17:00(16:00 입장 및 기념품 판매 마감) *매주 월요일, 공휴일은 휴관 *개교기념일 6/16 휴관 <A300 비행기 체험 안내> -사전예약 : 반드시 네이버로 예약 후 방문 -운영요금 : (아래 이용시 박물관 입장 무료) A300 견학 7,000원 A300 견학+체험 15,000원(단체는 견학만 가능) *견학 : 비행기 탑승 *체험 : 조종사면허증, 승무복 및 조종복 착의 기념촬영사진 지급(체험은 5세부터 13세까지만 가능) -운영시간 3월~6월, 9월~12월(학기중) 화요일~금요일 10:00~14:00(3회차 운영) *단체만 예약 가능 토요일~일요일 10:00~17:00(4회차 운영) *개인만 예약 가능 7월~8월, 1월~2월(방학중) 화요일~일요일 10:00~17:00(4회차 운영) *개인 및 단체 예약 가능 🔹주차정보 -일반, 장애인 주차공간 있음(유료에요ㅠㅠ) *최초 30분 무료, 30분~1시간 2,000원 (그 이후 30분당 500원) -전기차 충전공간은 없어요ㅠㅠ 🔹주의사항 -비행기 체험장과 박물관 사이에는 자동차 도로이니 조심하세요 -실내에는 음식물 반입이 안돼요 -실내에는 흡연이 금지에요 -실내에는 반려동물 입장이 어려워요 🔹편의시설 -화장실이 있어요 -현장 발권기 키오스크가 있어요 🔸여플리 TIP -사전예약은 경쟁이 있어요(꼭 서두르세요) -수유실 및 기저귀교환대가 없는 점 참고해주세요 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★★★★☆ 화장실청결 ★★★★☆ 유아휴게실 ☆☆☆☆☆(없어요)",7-12,3839,[],90,https://www.tiktok.com/@trip_playlist/video/7254862902295825666?q=%EC%9E%A5%EC%86%8C
hello_dongwon,구석구석 복잡하지만 너무 아름다운 서울의 오후,3-12,620.3K,"['#티로그', '#티로거', '#tlog', '#sunsetlover', '#aestetic']",3025,https://www.tiktok.com/@hello_dongwon/video/7209627755527376136?q=%EC%9E%A5%EC%86%8C
kim_juhyeok,일본 교토 여행 꼭 가봐야 할 장소 ❤️,9-21,5883,"['#교토나라사슴공원', '#일본여행', '#일본', '#교토', '#교토여행', '#kyoto']",3,https://www.tiktok.com/@kim_juhyeok/video/7281218917228383506?q=%EC%9E%A5%EC%86%8C
yeomi.travel,<너의 이름은> 실제 모티브된 장소래.. 싱크로율 ㄹㅇ 미친 것 같음 This is the real-life locations that served as the motif for the movie <Your Name> 📍신주쿠 - 유니카비전 - 신토신 육교 근처 - 신주쿠 경찰서 근처 - 요츠야역 📍스가 신사 - 스가 신사 가는 길 - 스가 신사 앞 계단 📍NTT 도코모 요요기빌딩 - 시나노마치 역 주변 - NTT 도코모 요요기빌딩이 보이는 육교 근처 📸 IG @_i.am.rose,11-3,8635,[],16,https://www.tiktok.com/@yeomi.travel/video/7297129692149140743?q=%EC%9E%A5%EC%86%8C
th_xixiyu,,11-24,10,"['#for', '#foryoupageofficiall', '#fyp', '#tiktok']",0,https://www.tiktok.com/@th_xixiyu/video/7304924775607061762?q=%EC%9E%A5%EC%86%8C
kathleenjacksonja,,11-14,49,"['#foryou', '#fyp']",2,https://www.tiktok.com/@kathleenjacksonja/video/7301202895611923713?q=%EC%9E%A5%EC%86%8C
igobart,Very few people know about this place. 이 장소를 아는 사람은 많이 없을 것 같아요!,7-11,180,"['#칠궁', '#궁정동', '#서울', '#서울여행']",4,https://www.tiktok.com/@igobart/video/7254382347657678081?q=%EC%9E%A5%EC%86%8C
melody_travel,"찾았다 후쿠오카 개꿀잼 장소ㅋㅋㅋㅋㅋㅋㅋ 대왕계란 풍선 맘껏 던지고 스트레스 풀 수 있는 곳 📍팀랩 후쿠오카 〒810-0065 福岡県福岡市中央区地行浜２丁目２−6 BOSS E・ZO FUKUOKA 5F 🇯🇵다들 도쿄에만 팀랩 있는 줄 아는데 후쿠오카에도 있다구🔥 ⏰월~금 11:00-20:00 / 토일 10:00-20:00 💰1인 19,700원 (홈페이지에서 미리 예매도 가능) ✅tip) 폐장 1시간정도 전에 가면 완전 여유롭게 뛰어놀 수 있음",7-19,1088,[],15,https://www.tiktok.com/@melody_travel/video/7257512405540801810?q=%EC%9E%A5%EC%86%8C
thrill_factory0,,2022-8-15,1797,"['#한국', '#곤지암', '#정신병원', '#곤지암정신병원', '#공포스팟', '#무서운장소', '#CNN선정', '#7대괴기장소']",53,https://www.tiktok.com/@thrill_factory0/video/7132057321567489282?q=%EC%9E%A5%EC%86%8C
trip_playlist,"신나고 스릴넘치는 루지타러 강화도 여행한번 계획해보세요~ 여플리 가족은 너무 좋은 시간이었답니다~! 🔹여행지정보 장소 : 강화씨사이드리조트 주소 : 인천 강화군 길상면 장흥로 217 전화 : 032-930-9030 이용료 : *1인 1티켓 기준 *예약 없이 현장발권 가능 루지&곤돌라(10세이상) 1회권 19,000원 2회권 31,000원 3회권 38,000원 5회권 50,000원 루지&곤돌라(10세미만) 1회권 7,000원 2회권 14,000원 3회권 21,000원 5회권 35,000원 곤돌라 왕복권 17,000원 운영시간 : 월~금, 일요일 09:00~18:00 토요일 09:00~20:00 *연중무휴 *운영시간은 회사의 정책과 방침에 따라 변경 될 수 있으니 홈페이지 참조 *기상 상황에 따라 휴장 및 중단 될 수있음 🔹주차정보 -일반 및 장애인 주차공간 있음(무료) -전기차 충전공간 있음(아주 많음) 🔹주의사항 -다른 고객들에게 피해를 줄 만한 행동은 안돼요 -드론과 같은 리모컨으로 조종 가능한 장난감 반입은 불가에요 -신체 및 정신적으로 장애가 있거나 노약자의 경우 탑승이 제한 될 수 있어요 -10세이상, 키 120Cm 이상 두가지 조건이 모두 충족되어야 단독 탑승이 가능해요 -10세미만은 동반탑승만 가능해요(키85Cm이상) -곤돌라에서 흔들거나 문을 여는 행동은 안돼요 -곤돌라 내에는 반려동물 탑승이 불가에요(안내견 제외) 🔹편의시설 -화장실이 있어요 -수유실 및 기저귀교환대가 있어요 -의무실이 있어요 -편의점이 있어요 -푸드코트가 있어요 -카페가 있어요 🔸여플리 TIP -인천 투어패스를 활용하면 강화 내에 있는 카페와 여러 여행지를 다함께 저렴하게 이용가능해요 (네이버 검색 참조 - 인천 투어패스 강화 프리미엄권) 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★☆☆☆☆(루지탑승때문) 화장실청결 ★★★★★ 유아휴게실 ★★★★★",8-16,1705,[],153,https://www.tiktok.com/@trip_playlist/video/7267882056883948802?q=%EC%9E%A5%EC%86%8C
linffqpo7x4,,1일 전,173,"['#재밌다', '#엽기떡볶이', '#신나게']",0,https://www.tiktok.com/@linffqpo7x4/video/7308169455165607170?q=%EC%9E%A5%EC%86%8C
1047104758i,믿지 말지는 ㄴi들이 판단하거라,2022-7-16,30.2K,"['#꿈', '#원하는꿈', '#추천추천추천추천추천추천추천추천추천추천']",1131,https://www.tiktok.com/@1047104758i/video/7120923768456875265?q=%EC%9E%A5%EC%86%8C
popcorngak,설계자님들 이러시는 이유가 있을거 아니에요..😂,2022-5-30,2365,"['#공공장소', '#웃긴', '#유머', '#추천', '#추천떠라']",8,https://www.tiktok.com/@popcorngak/video/7103415835137543425?q=%EC%9E%A5%EC%86%8C
user4852861043521,,3일 전,4,['#effecthouseYearEnd'],0,https://www.tiktok.com/@user4852861043521/video/7307192572731051266?q=%EC%9E%A5%EC%86%8C
ctjoarlsft9,,1일 전,36,"['#추천', '#재밌다', '#엽기적으로', '#foryou']",0,https://www.tiktok.com/@ctjoarlsft9/video/7308232075629333768?q=%EC%9E%A5%EC%86%8C
jiba_go,제주여행 2회차 이상 필수 시청! 요즘 뜨는 제주 여행지 풉니다! 자세한 영상은 유튜브 일상이여행에서 확인하세요.,4-16,2146,[],30,https://www.tiktok.com/@jiba_go/video/7222302684408237314?q=%EC%9E%A5%EC%86%8C
trip_playlist,"야간 개장때 꼭 가보아야할 곳! 아이 어른 누구나 볼거리 가득한 곳! 사랑하는 가족과 함께해보세요~! 🔹여행지정보 -장소 : 루덴시아 -주소 : 경기 여주시 산북면 금품1로 177 -전화 : 0507-1359-1025 -입장료 대인(성인/청소년) 27,000원 소인(36개월~초딩) 17,000원 장애인(동반1인까지) 16,200원 *네이버예매시 대인 19,000원, 소인 12,500원 *36개월 미만 무료(증빙자료 필) -운영시간 매일 10:00~18:00(17:00 입장마감) *연중무휴 [특별야간개장] 토,일,공휴일 10:00~21:00(20:00 입장마감) *23년도 10/29까지! 🔹주차정보 -일반 및 장애인 주차공간이 있어요(무료) -전기차 충전공간은 없어요ㅠㅠ 🔹주의사항 -킥보드, 자전거와 같은 탈 것 반입이 금지에요 -공놀이는 하면 안돼요 -반려동물 출입이 금지에요 -금연, 금주에요 -음식물 반입이 금지에요 -그늘막 돗자리 반입이 금지에요 🔹편의시설 -화장실이 있어요 -수유실이 있어요 -물품 보관함이 있어요 -주차장에서부터 셔틀버스를 운행해요 -유모차 대여소가 있어요 -우산 대여소가 있어요(우천시) -카페가 있어요 🔸여플리 TIP -주차장에 주차하시고 셔틀버스타고 이동하면 돼요! -일부 건축물 내부에 갤러리와 스튜디오가 있어요 -꼭 네이버예매를 하고가셔야 저렴한 가격에 이용이 가능해요 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★★★★☆(계단,돌길 등) 화장실청결 ★★★★★ 유아휴게실 ★★★★★",10-12,2273,[],55,https://www.tiktok.com/@trip_playlist/video/7289039540713508097?q=%EC%9E%A5%EC%86%8C
cbagtqqw902,,11-24,36,"['#신나게', '#😏😏😏', '#foryou']",0,https://www.tiktok.com/@cbagtqqw902/video/7304853076140166401?q=%EC%9E%A5%EC%86%8C
trip_playlist,"사랑하는 아이와 함께 가고싶은 동화속 힐링 수목원! 귀여운 캐릭터들과 사진찍으러 가보세용! 🔹여행지정보 -장소 : 동화마을수목원 -주소 : 강원 원주시 문막읍 동화골길 170 -전화 : 033-746-8511 -입장료 : 무료 -운영시간 하절기(3월~10월) 09:00~18:00(17:00 입장마감) 동절기(11월~2월) 09:00~17:00(16:00 입장마감) *매주 월요일 정기 휴무(월요일이 공휴일이면 정상운영 후 익일 휴관) *신정, 설추석 당일 휴무 🔹주차정보 -일반 및 장애인 주차공간이 있어요(무료) -전기차 충전공간이 있어요(완속1) *제2주차장 가는 길에 있음 *유모차와 휠체어 이용고객은 2주차장을 이용하시면 편리 🔹주의사항 -킥보드, 자전거와 같은 탈 것 반입이 금지에요 -공놀이는 하면 안돼요 -반려동물 출입이 금지에요 -금연, 금주에요 -쓰레기는 되가져가주세요 -야영, 종교행사 등이 금지에요 -식물 채집을 하면 안돼요 -그늘막 설치는 금지에요 -간단한 도시락만 반입가능하고 취사행위는 금지에요 -계곡 출입이 금지에요 🔹편의시설 -화장실이 있어요 -정수기가 있어요 🔸여플리 TIP -잔디광장에서 맘껏 뛰어도 돼요 -편한 운동화 착용을 권장드려요 -간단한 도시락 반입은 가능해요 -내부에 카페는 없으니 커피,음료를 챙겨가시면 좋아요 -유모차와 휠체어 이용고객은 2주차장을 이용하시면 데크길로 올라갈 수 있어요 🔸여플리 생각 주차장공간 ★★★★☆ 유모차활용 ★★★★★ 화장실청결 ★★★★★ 유아휴게실 (없어요)",9-19,496,[],21,https://www.tiktok.com/@trip_playlist/video/7280503656431111425?q=%EC%9E%A5%EC%86%8C
telltrip,꼭 가볼 만한 서울 대표 관광지 BEST5,10-19,115,"['#롯데월드', '#여의도한강공원', '#남산타워', '#북촌한옥마을']",1,https://www.tiktok.com/@telltrip/video/7291589432514219265?q=%EC%9E%A5%EC%86%8C
letshaveadeepheart,[],11-5,26,[],0,https://www.tiktok.com/@letshaveadeepheart/video/7297878044537081089?q=%EC%9E%A5%EC%86%8C
daye_laye,님에게 회신 바다는 역시 내 힐링 플레이스..💙🥺,7-7,22.2K,"['#여행', '#브이로그', '#커플', '#커플브이로그']",139,https://www.tiktok.com/@daye_laye/video/7253082286713818370?q=%EC%9E%A5%EC%86%8C
fun__tik__tok,몰래카메라지만 너무 귀여워서 계속 미소가ㅠㅠ 근데 중간에 남자 부럽다에 개빵터짐ㅋㅋㅋㅋ,7-30,122,[],3,https://www.tiktok.com/@fun__tik__tok/video/7261509911576661250?q=%EC%9E%A5%EC%86%8C
metaverse_gb,365일 내내 썰매를 탈 수 있는 곳🌠 칠곡으로 떠나보자곡!☃,1-12,594,"['#칠곡보사계절썰매장', '#칠곡썰매장', '#경북여행']",4,https://www.tiktok.com/@metaverse_gb/video/7187671196660419842?q=%EC%9E%A5%EC%86%8C
haemily_,방송 정보입니다,2022-6-1,2633,"['#야외라이브', '#추천', '#틱톡순삭', '#thankyou']",387,https://www.tiktok.com/@haemily_/video/7104185764036070658?q=%EC%9E%A5%EC%86%8C
gii_sung,처음 가보는 장소에 갈 때,2020-10-29,7966,"['#추천', '#fyp', '#foryou']",410,https://www.tiktok.com/@gii_sung/video/6888908228927737090?q=%EC%9E%A5%EC%86%8C
ghanatwins,,2019-9-6,931,"['#뽀뽀', '#장소', '#쌍둥이', '#twins', '#influencer', '#유튜브', '#감사']",4,https://www.tiktok.com/@ghanatwins/video/6733227463092030721?q=%EC%9E%A5%EC%86%8C
annyeong_ajeossi,Romantic Place of South Korea,2022-4-2,121.3K,"['#대한민국', '#봄', '#대구', '#꽃', '#cherryblossom', '#southkorea']",1133,https://www.tiktok.com/@annyeong_ajeossi/video/7081725911623585025?q=%EC%9E%A5%EC%86%8C
kim_juhyeok,수원은 광화문 만큼이나 내가 좋아하는 장소 ❤️,19시간 전,42,"['#수원가볼만한곳', '#suwon', '#수원팔달문', '#팔달문']",1,https://www.tiktok.com/@kim_juhyeok/video/7308330436579560711?q=%EC%9E%A5%EC%86%8C
shhhhanny,PX는 절대 못참지! 군마트는 왜 저렴할까 ✨,2022-4-7,7467,[],117,https://www.tiktok.com/@shhhhanny/video/7083860588010458369?q=%EC%9E%A5%EC%86%8C
1bun1cho,세계에서 가장 미스테리한 장소 [1탄],8-20,37,"['#공포', '#미스테리', '#괴담', '#기괴', '#통제구역', '#출입금지']",0,https://www.tiktok.com/@1bun1cho/video/7269082471306661128?q=%EC%9E%A5%EC%86%8C
twins171124,다녀올 수 있게 허락해주신 연우서우엄마께 감사 드립니다🥰,7-2,6925,"['#프리미엄버스', '#아빠랑타보자고', '#타보자고']",84,https://www.tiktok.com/@twins171124/video/7251170790937283847?q=%EC%9E%A5%EC%86%8C
ac_ic0000,1991년 일어났던 개구리 소년 사건,2022-4-24,18.2K,"['#납치', '#사건', '#시신', '#발견', '#kbs', '#fyp']",393,https://www.tiktok.com/@ac_ic0000/video/7089929359104036097?q=%EC%9E%A5%EC%86%8C
kim_juhyeok,태국 여행에서 기억에 남는 장소 ❤️ 바로 아유타야,11-8,1129,"['#태국여행', '#태국자유여행', '#아유타야', '#아유타야자유여행']",4,https://www.tiktok.com/@kim_juhyeok/video/7299042337957711111?q=%EC%9E%A5%EC%86%8C
mysteryvideo1,옛날 -> 오늘날 😱,2022-5-11,2858,"['#옛', '#오늘날']",14,https://www.tiktok.com/@mysteryvideo1/video/7096471653923720450?q=%EC%9E%A5%EC%86%8C
u71879,It's my place korea Cat Shelter station,9-7,133.3K,"['#cat', '#catshelter', '#catsoftiktok', '#cathouse', '#cute']",752,https://www.tiktok.com/@u71879/video/7275971987351031042?q=%EC%9E%A5%EC%86%8C
seoulhotple,[평범함을 벗어난 서울 이색데이트 15곳 총정리🤸‍♀] 특별한 추억쌓기 좋은 곳들로 모았어!🤭💕 여기 전부 다 가볼랭@@같이 갈 짝꿍 구함 -,8-11,346,[],2,https://www.tiktok.com/@seoulhotple/video/7265886635986783489?q=%EC%9E%A5%EC%86%8C
jutrip.oo,100년 넘은 마을 재탄생🎋한옥 온천마을 투어🏯 대나무숲 속 시냇물 소리가 가득 힐링 감성 느낄 수 있어요🌿 ✅ 온천마을 투어 코스 모음 *청수당스파 Cheong Su Dang Spa *청수당 Cheong Su Dang Cafe *온천집 Oncheon Jip *도넛정수 Donut Jungsu *송암여관 Song Am Yeo Gwan(임시휴업) 📍익선동 온천마을 서울 종로구 돈화문로11나길 31-8,8-15,1525,[],31,https://www.tiktok.com/@jutrip.oo/video/7267340840446496001?q=%EC%9E%A5%EC%86%8C
seoulhotple,[지갑없어도 가능한 서울 무료데이트 27곳 총정리😍] 맨손으로 출발해도 꿀잼데이트 즐길 수 있다구😆 텅장? 걱정 노놉! 일단 나와봐@@ -,6-30,1625,[],3,https://www.tiktok.com/@seoulhotple/video/7250419910558469394?q=%EC%9E%A5%EC%86%8C
tvw.travelworld,เกาะเชจู มรดกโลกของเกาหลีใต้เป็นเกาะที่ใหญ่ที่สุดของประเทศเกาหลี,2-26,620.7K,"['#🇰🇷', '#เชจู', '#เกาหลีใต้', '#jeju', '#제주도', '#tvwtravel']",5679,https://www.tiktok.com/@tvw.travelworld/video/7204456873087601921?q=%EC%9E%A5%EC%86%8C
driplet_52,중앙대 인생네컷,9-19,2518,"['#인생네컷', '#인스타', '#중앙대', '#fypage', '#foryou']",9,https://www.tiktok.com/@driplet_52/video/7280546595232288008?q=%EC%9E%A5%EC%86%8C
do_u__know_this,무속인들도 피한다는 국내 버려진 흉가,8-22,3593,"['#FYP', '#fypdongggggggg', '#fyppppppppppppppppppppppp']",82,https://www.tiktok.com/@do_u__know_this/video/7266969521523657985?q=%EC%9E%A5%EC%86%8C
minco_unni,지난주에 생일이라,1-1,252,"['#보메청담', '#파트너크리에이터', '#에듀톡']",8,https://www.tiktok.com/@minco_unni/video/7183580446792371458?q=%EC%9E%A5%EC%86%8C
seoulhotple,[투어하고픈 수도권 으리으리 대형카페 36곳 총정리❤] 전부 다 가보고 싶어지게 만드는 웅장한 규모🥰 @@여기 다 가볼테야 -,7-17,1072,[],1,https://www.tiktok.com/@seoulhotple/video/7256735176980581650?q=%EC%9E%A5%EC%86%8C
hello_dongwon,부산에 이런곳이 ~!,2021-5-4,493.6K,"['#부산', '#부산여행', '#국내여행', '#감성사진', '#위로', '#busan', '#southkorea', '#korea']",2173,https://www.tiktok.com/@hello_dongwon/video/6958333449828568321?q=%EC%9E%A5%EC%86%8C
nasu_up,"다음주, 이번주,",7-31,4384,"['#전주', '#전주한옥마을', '#국내여행']",256,https://www.tiktok.com/@nasu_up/video/7261971731479268610?q=%EC%9E%A5%EC%86%8C
seoulhotple,[우리가 부산에 가야하는 이유💙]데이트하기 좋은 부산여행33곳 총정리 대공개🙌힐링스팟부터 꿀잼핫플까지 모아봤어!! @@이번 주말은 부산으로?-#부산여행 #,2022-9-20,3065,['#'],44,https://www.tiktok.com/@seoulhotple/video/7145412826989858050?q=%EC%9E%A5%EC%86%8C
user9440588935674,슬라잉영상나눔,2022-8-17,77,[],5,https://www.tiktok.com/@user9440588935674/video/7132851390254173442?q=%EC%9E%A5%EC%86%8C
busanhotple,잠잠해지면 가봐야할,2020-11-23,689,['#부산실내데이트'],11,https://www.tiktok.com/@busanhotple/video/6898143207767411969?q=%EC%9E%A5%EC%86%8C
seoulhotple,"[데이트하기 좋은 잠실 데이트 36곳 총정리💗]이색 놀거리부터 카페, 디저트, 맛집 총집합!@@데이트코스 고민노노해-#잠실데이트",3-3,1172,[],2,https://www.tiktok.com/@seoulhotple/video/7206254012461550849?q=%EC%9E%A5%EC%86%8C
miranda790101,,2021-11-7,781,"['#위험한초대', '#주카이숲', '#베짱이엔터', '#눈꽃마녀', '#이런거좋아라햇']",15,https://www.tiktok.com/@miranda790101/video/7027480646541004033?q=%EC%9E%A5%EC%86%8C
howhappen,미국 옥수수밭에 들어가면 나오지 못하는 이유,2022-11-21,16.6K,"['#미국', '#지식', '#상식', '#에듀톡']",201,https://www.tiktok.com/@howhappen/video/7168417891593784577?q=%EC%9E%A5%EC%86%8C
whatreally26,디즈니월드의 숨겨진곳,10-28,10K,[],56,https://www.tiktok.com/@whatreally26/video/7295019251629346049?q=%EC%9E%A5%EC%86%8C
jiba_go,"강릉또강릉 자유이용권으로 떠난 강릉 여행 꼭 가야하는 스팟 5곳을 알려드려요! 강릉또강릉 자유이용권으로 포토스팟부터 카페 무료음료, 먹거리할인, 무료 체험 가능 강릉또강릉 자유이용권 하나로 강릉 핫플투어 가능해요! 유명한 관광지 무료입장과 80여곳의 다양한 제휴 혜택 첫 사용 시점으로부터 시간이 카운팅 돼서 개인적으로 24시간권으로도 충분해요 24시간권 17,800원 36시간권 18,800원 48시간원 19,900원 @free_gangneung",8-8,1149,[],15,https://www.tiktok.com/@jiba_go/video/7264816640515214599?q=%EC%9E%A5%EC%86%8C
seunga_travel_,네 여기 한국 맞습니다.🥹역대급 인생숙소!여기는 저장하고 꼭 다녀와보세요❤️ 숙소 들어가자마자 와~~~여기 너무 예쁘다고를 몇번을 말했는지 몰라요... 숙소에서 문열고 나가면 바로 동해바다가 있어요 🌊✨ 바다는 영덕이 예쁘다고 들어보기만 했지만 이렇게 예쁜지 몰랐어요. 24시간 따뜻한 온수풀에서 마음껏 수영 할 수 있어서 추운 겨울에도 걱정 NO ! 심지어 온수풀도♨️ 무료... 동해바다가 코앞 파도소리 +일몰+일출+아름다운별까지 볼수있는곳 완벽 그 자체 힐링하고 싶다면 저장했다가 여기 꼭 다녀와보세요...❤️ 지금 가시면 크리스마스 분위기로 꾸며져있어요 🎄🎅🏻 📍로오우 경북 영덕군 병곡면 백석리 339-6 인원 기준 2인-최대 4인,11-26,1409,[],14,https://www.tiktok.com/@seunga_travel_/video/7305449330662591745?q=%EC%9E%A5%EC%86%8C
yeomi.travel,"🏖️국내 바다 여행지 6곳 추천🏖️ 정보는 자세히 눌러봐 ! 1️⃣ 강원도 강릉 📍여행지 : 순긋해변, 사근진해변, 정동진(일출), 안목해변(카페거리), 경포생태저류지, 경포호, 하슬라아트월드 ✔️맛집추천 : 샌마르(꼬막피자), 여고시절카레떡볶이, 용골감나무집(고기), 칠봉산자락(한식주점), 금학칼국수(장칼국수), 광덕식당(국밥) 2️⃣ 경북 울진 📍여행지 : 죽변스카이레일, 드라마 ’폭풍속으로’ 세트장, 등기산스카이워크, 금강소나무숲길, 성류굴, 망양정, 울진은어다리 ✔️맛집추천 : 청목 신신짬뽕, 동심식당(전복죽), 후포리백년식당(홍게), 후포육반장(육개장) 3️⃣ 경북 포항 📍여행지 : 이가리닻전망대, 영일대, 환호공원 스페이스워크, 곤륜산, 월포해수욕장, 호미곶(일출), 구룡포일본인가옥거리, 호미반도해안둘레길 ✔️맛집추천 : 신선도횟집, 빌라드웨이브(덮밥), 죽도시장(대게), 환여횟집, 선류산장(디저트) 4️⃣ 경북 울릉도 📍여행지 : 촛대바위, 봉래폭포, 관음도, 삼선암, 천부해중전망대, 나리분지, 독도일출전망대케이블카, 독도 ✔️맛집추천 : 나리촌식당(한정식), 신애분식(칼국수), 올레식당(한식), 보배식당(한식), 용궁(해산물) *대부분 홍합밥, 따개비칼국수, 물회 등 해산물 위주의 한정식집이 많다! 5️⃣ 강원도 동해 & 삼척 📍여행지 : 도째비골 해랑전망대, 추암촛대바위, 삼척해수욕장, 한섬해수욕장, 맹방해변, 삼척해상케이블카, 장호항, 갈남항, 미인폭포 ✔️맛집추천 : 오뚜기칼국수, 뜰애홍합밥, 삼척항활어회센터, 장호용화관광랜드(푸드코트) 6️⃣ 제주도 📍여행지[서&남쪽] : 사계해변, 가파도, 산방산, 신창풍차해안도로(싱계물공원), 금능해변(비양도), 금악오름, 궷물오름, 판포포구, 수월봉 📍여행지[동쪽] : 함덕해변(서우봉), 사려니숲길, 세화해변, 하도해수욕장, 우도, 월정리해변, 표선해변, 비자림, 안돌오름, 아부오름, 물영아리오름, 영주산, ✔️맛집추천 : 각지불(아구탕), 첨밀밀(양꼬치), 함덕골목(내장탕), 아줄레주(에그타르트), 얌얌돈까스(치돈), 맛나식당(백반), 난산리다방(브런치), 단소(백반), 사계의시간(장어덮밥), 재벌식당(곰탕), 복희네각재기국",6-30,2834,[],15,https://www.tiktok.com/@yeomi.travel/video/7250415008549539074?q=%EC%9E%A5%EC%86%8C
kim_juhyeok,일본 에히메 가면 무조건 방문 해야하는 장소 바로 가류산장 입니다❤️,8-22,2611,"['#핫플', '#하이라이트챌린지', '#에히메', '#일본']",3,https://www.tiktok.com/@kim_juhyeok/video/7270020554176892162?q=%EC%9E%A5%EC%86%8C
leomatt547,"Another calm river in Seoul, save to your list! 아주 아름다운 강, 평온한 장소!",1일 전,5,"['#fyp', '#gwanak', '#river', '#calmful']",0,https://www.tiktok.com/@leomatt547/video/7307966473962605826?q=%EC%9E%A5%EC%86%8C
user835758117133,[],11-12,4,[],0,https://www.tiktok.com/@user835758117133/video/7300507493044702471?q=%EC%9E%A5%EC%86%8C
